Date,Close
2024-11-04,165.1
2024-11-05,166.32
2024-11-06,162.92
2024-11-07,163.12
2024-11-08,161.5
2024-11-11,163.7
2024-11-12,159.58
2024-11-13,160.98
2024-11-14,162.44
2024-11-15,160.8
2024-11-18,160.24
2024-11-19,159.24
2024-11-20,158.06
2024-11-21,159.26
2024-11-22,160.24
2024-11-25,158.96
2024-11-26,156.98
2024-11-27,156.28
2024-11-28,156.28
2024-11-29,157.28
2024-12-02,159.54
2024-12-03,160.02
2024-12-04,161.16
2024-12-05,161.66
2024-12-06,162.06
2024-12-09,161.66
2024-12-10,160.04
2024-12-11,159.96
2024-12-12,159.9
2024-12-13,159.7
2024-12-16,159.3
2024-12-17,158.9
2024-12-18,158.26
2024-12-19,155.5
2024-12-20,155.38
2024-12-23,154.24
2024-12-24,154.34
2024-12-27,155.9
2024-12-30,154.62
2024-12-31,156.92
2025-01-02,155.86
2025-01-03,154.64
2025-01-06,158.18
2025-01-07,159.26
2025-01-08,157.64
2025-01-09,158.34
2025-01-10,156.08
2025-01-13,156.48
2025-01-14,155.9
2025-01-15,156.4
2025-01-16,158.28
2025-01-17,161.5
2025-01-20,162.02
2025-01-21,160.86
2025-01-22,162.4
2025-01-23,161.72
2025-01-24,163.76
2025-01-27,165.94
2025-01-28,166.7
2025-01-29,167.38
2025-01-30,169.14
2025-01-31,168.6
2025-02-03,167.8
2025-02-04,168.28
2025-02-05,167.64
2025-02-06,170.32
2025-02-07,169.12
2025-02-10,169.78
2025-02-11,170.64
2025-02-12,170.82
2025-02-13,173.08
2025-02-14,174.1
2025-02-17,174.0
2025-02-18,174.36
2025-02-19,172.4
2025-02-20,172.78
2025-02-21,178.4
2025-02-24,174.78
2025-02-25,175.5
2025-02-26,175.94
2025-02-27,174.54
2025-02-28,176.62
2025-03-03,179.68
2025-03-04,177.86
2025-03-05,180.92
2025-03-06,180.5
2025-03-07,180.3
2025-03-10,183.26
2025-03-11,177.58
2025-03-12,179.7
2025-03-13,179.28
2025-03-14,180.28
2025-03-17,180.5
2025-03-18,179.98
2025-03-19,180.14
2025-03-20,177.78
2025-03-21,177.52
2025-03-24,177.34
2025-03-25,178.72
2025-03-26,176.74
2025-03-27,176.44
2025-03-28,176.32
2025-03-31,175.14
2025-04-01,177.12
2025-04-02,178.12
2025-04-03,174.3
2025-04-04,173.2
2025-04-07,160.6
2025-04-08,166.02
2025-04-09,160.72
2025-04-10,167.0
2025-04-11,168.34
2025-04-14,170.6
2025-04-15,174.26
2025-04-16,174.68
2025-04-17,173.18
2025-04-22,174.88
2025-04-23,174.7
2025-04-24,178.58
2025-04-25,178.44
2025-04-28,178.2
2025-04-29,178.82
2025-04-30,180.56
2025-05-02,185.24
2025-05-05,183.92
2025-05-06,183.48
2025-05-07,182.52
2025-05-08,182.72
2025-05-09,183.9
2025-05-12,181.28
2025-05-13,182.12
2025-05-14,182.8
2025-05-15,185.36
2025-05-16,186.64
2025-05-19,185.08
2025-05-20,185.9
2025-05-21,185.6
2025-05-22,185.32
2025-05-23,183.92
2025-05-26,185.52
2025-05-27,185.38
2025-05-28,182.62
2025-05-29,181.98
2025-05-30,182.4
2025-06-02,182.98
2025-06-03,182.0
2025-06-04,184.3
2025-06-05,184.32
2025-06-06,183.46
2025-06-09,182.78
2025-06-10,183.82
2025-06-11,184.18
2025-06-12,184.2
2025-06-13,182.8
2025-06-16,183.52
2025-06-17,182.24
2025-06-18,181.14
2025-06-19,178.34
2025-06-20,178.76
2025-06-23,174.6
2025-06-24,176.32
2025-06-25,174.38
2025-06-26,174.08
2025-06-27,176.58
2025-06-30,175.14
2025-07-01,175.74
2025-07-02,175.88
2025-07-03,175.94
2025-07-04,175.02
2025-07-07,175.4
2025-07-08,175.0
2025-07-09,176.92
2025-07-10,176.5
2025-07-11,175.1
2025-07-14,174.86
2025-07-15,173.8
2025-07-16,173.14
2025-07-17,173.98
2025-07-18,172.0
2025-07-21,172.14
2025-07-22,171.62
2025-07-23,172.24
2025-07-24,172.9
2025-07-25,171.68
2025-07-28,172.4
2025-07-29,175.32
2025-07-30,174.32
2025-07-31,172.8
2025-08-01,170.22
2025-08-04,172.24
2025-08-05,173.0
2025-08-06,171.76
2025-08-07,173.58
2025-08-08,173.78
2025-08-11,172.5
2025-08-12,173.68
2025-08-13,175.74
2025-08-14,178.62
2025-08-15,180.22
2025-08-18,180.0
2025-08-19,183.26
2025-08-20,185.0
2025-08-21,183.3
2025-08-22,183.12
2025-08-25,180.68
2025-08-26,176.66
2025-08-27,178.06
2025-08-28,177.4
2025-08-29,176.22
2025-09-01,176.3
2025-09-02,174.9
2025-09-03,175.74
2025-09-04,176.2
2025-09-05,175.38
2025-09-08,176.92
2025-09-09,176.98
2025-09-10,174.48
2025-09-11,177.22
2025-09-12,177.24
2025-09-15,177.16
2025-09-16,174.48
2025-09-17,174.16
2025-09-18,174.62
2025-09-19,175.68
2025-09-22,174.6
2025-09-23,175.34
2025-09-24,173.32
2025-09-25,174.0
2025-09-26,175.46
2025-09-29,176.42
2025-09-30,176.86
2025-10-01,175.92
2025-10-02,176.58
2025-10-03,171.68
2025-10-06,170.06
2025-10-07,169.46
2025-10-08,169.8
2025-10-09,171.46
2025-10-10,169.6
2025-10-13,171.26
2025-10-14,171.42
2025-10-15,171.24
2025-10-16,174.0
2025-10-17,172.82
2025-10-20,173.24
2025-10-21,173.04
2025-10-22,172.4
2025-10-23,172.88
2025-10-24,172.5
2025-10-27,172.36
2025-10-28,173.86
2025-10-29,169.62
2025-10-30,170.54
2025-10-31,167.92
2025-11-03,167.76
2025-11-04,168.9
2025-11-05,168.9
2025-11-06,168.2
2025-11-07,169.32
2025-11-10,169.74
2025-11-11,171.6
2025-11-12,172.3
2025-11-13,173.2
2025-11-14,171.08
2025-11-17,169.6
2025-11-18,165.94
2025-11-19,165.5
2025-11-20,165.7
2025-11-21,165.94
2025-11-24,164.42
2025-11-25,164.42
2025-11-26,165.0
2025-11-27,164.54
2025-11-28,165.12
2025-12-01,165.92
2025-12-02,164.28
2025-12-03,163.76
2025-12-04,163.2
2025-12-05,163.06
2025-12-08,161.52
2025-12-09,158.52
2025-12-10,158.76
2025-12-11,158.46
2025-12-12,158.6
2025-12-15,159.58
2025-12-16,159.4
2025-12-17,159.34
2025-12-18,159.7
2025-12-19,159.5
2025-12-22,160.0
2025-12-23,159.84
2025-12-24,160.02
2025-12-29,160.46
2025-12-30,160.62
2025-12-31,160.26
2026-01-02,159.0
2026-01-05,157.0
2026-01-06,157.48
2026-01-07,155.94
2026-01-08,155.72
2026-01-09,158.8
2026-01-12,158.82
2026-01-13,157.96
2026-01-14,161.56
2026-01-15,160.74
2026-01-16,159.22
2026-01-19,156.76
2026-01-20,155.68
2026-01-21,155.74
2026-01-22,157.2
2026-01-23,157.62
2026-01-26,157.36
2026-01-27,156.94
2026-01-28,156.9
2026-01-29,158.18
2026-01-30,157.94
2026-02-02,159.44
2026-02-03,159.48
2026-02-04,168.58
2026-02-05,167.8
2026-02-06,167.74
2026-02-09,167.18
2026-02-10,169.36
2026-02-11,167.9
2026-02-12,168.9
2026-02-13,169.4
2026-02-16,169.26
2026-02-17,170.26
2026-02-18,167.7
2026-02-19,167.52
